dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
Cabinet_Office,Central Government,UK to announce action to help achieve the UN’s Sustainable Development Goals at the UN General Assembly,2023-09-16 23:01:00,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,0.0,5-Minimal,No,International Cooperation,Background,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,This document does not address AI systems or related topics.,Not available,Not available,Over 2 years ago,788.0,10,,The Deputy Prime Minister will head up the UK delegation for the United Nations General Assembly High-Level Week.,https://www.gov.uk/government/news/uk-to-announce-action-to-help-achieve-the-uns-sustainable-development-goals-at-the-un-general-assembly,press_release,,2025-11-13,37
Cabinet_Office,Central Government,Government Technology Innovation Strategy,2019-06-10 09:15:00,2019.0,6.0,June,2.0,Q2.0 2019.0,2019-06,4.0,4-Low,No,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Active,Government/Public Sector,"The strategy outlines government plans to leverage emerging technologies, including AI, to enhance public service delivery and innovation.",innovation,"innovation, public sector, technology",Over 2 years ago,2348.0,18,3.0,Sets out how government will prepare to use emerging technologies to build better public services.,https://www.gov.uk/government/publications/the-government-technology-innovation-strategy,policy_paper,Policy paper,2025-11-13,24
Cabinet_Office,Central Government,National Security Strategy 2025: Security for the British People in a Dangerous World,2025-08-29 09:02:20,2025.0,8.0,August,3.0,Q3.0 2025.0,2025-08,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,Safety & Security,Proposed,Government/Public Sector,This document does not address artificial intelligence or related technologies.,Not available,Not available,Last 3 months,76.0,10,,National Security Strategy 2025 identifies the main challenges the UK faces in an era of radical uncertainty and sets out a new Strategic Framework covering all aspects of  national security and international policy,https://www.gov.uk/government/publications/national-security-strategy-2025-security-for-the-british-people-in-a-dangerous-world,policy_paper,Policy paper,2025-11-13,35
Cabinet_Office,Central Government,"New counter fraud team saves taxpayers £311 million in first twelve months, beating target by more than £100 million",2023-11-13 18:36:35,2023.0,11.0,November,4.0,Q4.0 2023.0,2023-11,0.0,5-Minimal,No,Strategy & Frameworks,Background,Public Sector,General AI Policy,Active,General Public,This document does not address artificial intelligence or related technologies.,Not available,Not available,1-2 years ago,730.0,10,,Published on 13 November 2023.,https://www.gov.uk/government/news/new-counter-fraud-team-saves-taxpayers-311-million-in-first-twelve-months-beating-target-by-more-than-100-million,press_release,,2025-11-13,46
Cabinet_Office,Central Government,Government launches £2 million transport location data competition,2020-09-28 23:00:00,2020.0,9.0,September,3.0,Q3.0 2020.0,2020-09,3.0,4-Low,No,Funding & Investment,Strategic,Technology,Innovation & R&D,Active,Business/Private Sector,"The Geospatial Commission announces a £2 million competition to enhance transport location data, fostering innovation in mobility solutions.",innovation,"innovation, funding, technology",Over 2 years ago,1871.0,18,3.0,The Geospatial Commission has partnered with Innovate UK to create a £2 million transport location data competition to support the future of mobility for the UK.,https://www.gov.uk/government/news/government-launches-2-million-transport-location-data-competition,press_release,,2025-11-13,40
Cabinet_Office,Central Government,"London Borough of Sutton: Access Assure, Technology Enabled Care",2025-01-28 07:09:38,2025.0,1.0,January,1.0,Q1.0 2025.0,2025-01,6.0,3-Medium,No,Implementation Guidance,Strategic,Healthcare,Innovation & R&D,Active,Government/Public Sector,Access Technology Enabled Care combines digital insights with traditional alarms to enhance proactive healthcare delivery in homes and communities.,healthcare AI,"healthcare AI, innovation, automation",Last year,289.0,19,3.0,"Access Technology Enabled Care (TEC) transforms care through combining traditional reactive alarm functionality with proactive digital insights of daily living activities, to support personalised, proactive and preventative care both in and out of the home.",https://www.gov.uk/algorithmic-transparency-records/london-borough-of-sutton-access-assure-technology-enabled-care,algorithmic_transparency_record,,2025-11-13,5
Cabinet_Office,Central Government,Government response to the ISC China report,2023-09-14 11:14:13,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,2.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,International Competitiveness,Active,Government/Public Sector,"The government responds to the ISC China report, addressing national security concerns but lacks direct AI-related content or obligations.",[none],[none],Over 2 years ago,791.0,19,1.0,The government’s response to the Intelligence and Security Committee of Parliament's 2023 China report.,https://www.gov.uk/government/publications/government-response-to-the-isc-china-report,policy_paper,Policy paper,2025-11-13,37
Cabinet_Office,Central Government,"UK Biological Security Strategy Implementation Report, June 2023 - June 2025",2025-07-07 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,2.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,Safety & Security,Active,Government/Public Sector,"The report updates on the Biological Security Strategy implementation, with no specific AI-related actions or compliance requirements mentioned.",[none],[none],Last 6 months,128.0,18,1.0,"An update on the progress made to implement the Biological Security Strategy (BSS) since its publication in June 2023, and our ambitions for delivery over the next 12 months.",https://www.gov.uk/government/publications/uk-biological-security-strategy-implementation-report-june-2023-june-2025,policy_paper,Policy paper,2025-11-13,28
Cabinet_Office,Central Government,Oliver Dowden CBE MP - speech at the government ICT conference 2019,2019-01-23 15:10:03,2019.0,1.0,January,1.0,Q1.0 2019.0,2019-01,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"This speech does not address artificial intelligence or related topics, focusing instead on general ICT themes.",Not available,Not available,Over 2 years ago,2486.0,16,,"Minister for Implementation, Oliver Dowden CBE MP, gave a speech at the government ICT conference.",https://www.gov.uk/government/speeches/oliver-dowden-cbe-mp-speech-at-the-government-ict-conference-2019,speech,,2025-11-13,4
Cabinet_Office,Central Government,National Security and Investment Act 2021: Annual Report 2024-25,2025-07-21 23:00:00,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,0.0,5-Minimal,No,Regulation & Compliance,High Impact,Technology,Safety & Security,Active,Government/Public Sector,"The report does not specifically address AI systems or regulations, focusing instead on the National Security and Investment Act's operations.",Not available,Not available,Last 6 months,114.0,20,,The Annual Report provides an overview of the operations of the NSI Act.,https://www.gov.uk/government/publications/national-security-and-investment-act-2021-annual-report-2024-25,corporate_report,Corporate report,2025-11-13,30
Cabinet_Office,Central Government,Future of Work Review: Matt Warman MP Response,2022-09-01 16:00:00,2022.0,9.0,September,3.0,Q3.0 2022.0,2022-09,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,General AI Policy,Under Review,Government/Public Sector,"This correspondence does not specifically discuss artificial intelligence, focusing instead on the Future of Work Review response.",Not available,Not available,Over 2 years ago,1169.0,17,,A response to the Prime Minister on the Future of Work Review.,https://www.gov.uk/government/publications/future-of-work-review-matt-warman-mp-response,correspondence,Correspondence,2025-11-13,35
Cabinet_Office,Central Government,The Resilience Framework: 2023 Implementation Update,2023-12-04 18:19:20,2023.0,12.0,December,4.0,Q4.0 2023.0,2023-12,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Active,Government/Public Sector,The document discusses resilience updates but does not specifically address AI systems or obligations.,Not available,Not available,1-2 years ago,709.0,14,,The UK Government Resilience Framework: 2023 Implementation Update provides an update on progress this year in making the UK more resilient to risks,https://www.gov.uk/government/publications/the-resilience-framework-2023-implementation-update,policy_paper,Policy paper,2025-11-13,49
Cabinet_Office,Central Government,National Digital Conference 2016: building the nation's digital DNA,2016-06-15 09:27:00,2016.0,6.0,June,2.0,Q2.0 2016.0,2016-06,0.0,5-Minimal,No,Implementation Guidance,Background,Other/Mixed,General AI Policy,Historical,General Public,The speech focuses on digital transformation without specific AI-related actions or obligations.,Not available,Not available,Over 2 years ago,3438.0,12,,Minister for Cabinet Office Matt Hancock opened the 11th National Digital Conference and spoke about the digital transformation of government.,https://www.gov.uk/government/speeches/national-digital-conference-2016-building-the-nations-digital-dna,speech,,2025-11-13,24
Cabinet_Office,Central Government,"First meeting of UK science champions to cement UK leadership in safe, responsible biology breakthroughs",2023-09-14 09:57:00,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,0.0,5-Minimal,No,Strategy & Frameworks,Strategic,Other/Mixed,Innovation & R&D,Active,Government/Public Sector,The meeting addresses biosecurity leadership but does not specifically involve AI systems or compliance requirements.,Not available,Not available,Over 2 years ago,791.0,15,,The UK’s leadership in the responsible use of engineering biology will be driven forward by the first-ever meeting of the UK Biosecurity Leadership Council,https://www.gov.uk/government/news/first-meeting-of-uk-science-champions-to-cement-uk-leadership-in-safe-responsible-biology-breakthroughs,press_release,,2025-11-13,37
Cabinet_Office,Central Government,Chancellor of the Duchy of Lancaster speech to Women in Security Network: 18 June 2019,2019-06-18 14:51:25,2019.0,6.0,June,2.0,Q2.0 2019.0,2019-06,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Historical,General Public,"This speech does not address AI systems or related topics, focusing instead on security and networking.",Not available,Not available,Over 2 years ago,2340.0,16,,Chancellor of the Duchy of Lancaster David Lidington addressed the Women in Security Network at the National Cyber Security Centre.,https://www.gov.uk/government/speeches/chancellor-of-the-duchy-of-lancaster-speech-to-women-in-security-network-18-june-2019,speech,,2025-11-13,25
Cabinet_Office,Central Government,National Fraud Initiative 2024 to 2025: work programme and fees,2024-08-29 15:00:09,2024.0,8.0,August,3.0,Q3.0 2024.0,2024-08,0.0,5-Minimal,No,Strategy & Frameworks,Background,Other/Mixed,General AI Policy,Proposed,Government/Public Sector,"The document discusses fee scales and dataset requirements for a fraud initiative, with no mention of AI systems or obligations.",Not available,Not available,1-2 years ago,441.0,20,,Give your views on the proposed fee scale for the 2024 to 2025 exercise and the proposed dataset requirements for mandatory participants.,https://www.gov.uk/government/consultations/national-fraud-initiative-2024-to-2025-work-programme-and-fees,consultation_outcome,,2025-11-13,35
