dept,dept_group,title,published_date,year,month,month_name,quarter,quarter_label,year_month,relevance_score,priority_category,requires_action,policy_type,business_impact,sector_focus,ai_application,stage,audience,ai_summary,primary_topic,key_topics,recency,days_since_published,summary_word_count,topics_count,description,url,format,display_type,collection_date,week_of_year
Home_Office,Central Government,End-to-end encryption and child safety,2023-09-19 23:01:07,2023.0,9.0,September,3.0,Q3.0 2023.0,2023-09,6.0,3-Medium,No,Implementation Guidance,Strategic,Technology,Safety & Security,Active,General Public,Guidance on mitigating risks of end-to-end encryption for child safety on social media; emphasizes robust safety measures.,ai safety,"ai safety, regulation, data protection",Over 2 years ago,785.0,17,3,Information on the risks end-to-end encryption poses to children if it is implemented on social media messaging platforms without robust safety measures.,https://www.gov.uk/government/publications/end-to-end-encryption-and-child-safety,guidance,Guidance,2025-11-12,38
Home_Office,Central Government,Investigatory Powers (Amendment) Bill: impact assessments,2024-04-26 12:27:26,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,8.0,2-High,Yes,Research & Analysis,High Impact,Public Sector,General AI Policy,Proposed,Government/Public Sector,Impact assessments for the Investigatory Powers (Amendment) Bill due April 2024; critical for compliance and operational adjustments.,regulation,"regulation, risk assessment, governance",1-2 years ago,565.0,17,3,Impact assessments relating to the Investigatory Powers (Amendment) Bill.,https://www.gov.uk/government/publications/investigatory-powers-amendment-bill-impact-assessments,impact_assessment,Impact assessment,2025-11-12,17
Home_Office,Central Government,Home Office Research Development and Innovation strategy,2025-03-10 12:00:01,2025.0,3.0,March,1.0,Q1.0 2025.0,2025-03,7.0,2-High,Yes,Strategy & Frameworks,Strategic,Public Sector,Innovation & R&D,Proposed,Government/Public Sector,Strategy paper outlining Home Office's vision for integrating research and innovation to enhance safety and prosperity by March 2025.,innovation,"innovation, funding, governance",Last year,247.0,19,3,"Our vision for research, development and innovation to be central to the Home Office's efforts to deliver a safer, fairer and more prosperous UK.",https://www.gov.uk/government/publications/home-office-research-development-and-innovation-strategy,policy_paper,Policy paper,2025-11-12,11
Home_Office,Central Government,British Sign Language 5-year plan: Home Office,2025-07-21 09:24:52,2025.0,7.0,July,3.0,Q3.0 2025.0,2025-07,5.0,3-Medium,No,Strategy & Frameworks,Strategic,Public Sector,Workforce & Skills,Proposed,Government/Public Sector,"Home Office's 5-year plan aims to enhance British Sign Language usage in communications, promoting inclusivity and accessibility across services.",governance,"governance, skills, public sector",Last 6 months,115.0,19,3,This plan sets out how the Home Office plans to improve the use of British Sign Language (BSL) in its communications in the next 5 years.,https://www.gov.uk/government/publications/british-sign-language-5-year-plan-home-office,policy_paper,Policy paper,2025-11-12,30
Home_Office,Central Government,Immigration Rules Appendix Global Talent: Prestigious Prizes,2025-11-11 13:03:48,2025.0,11.0,November,4.0,Q4.0 2025.0,2025-11,7.0,2-High,Yes,Regulation & Compliance,High Impact,Public Sector,Innovation & R&D,Proposed,Government/Public Sector,"New immigration rules for Global Talent include prestigious prizes, enhancing the UK's appeal to top talent and fostering innovation.",regulation,"regulation, innovation, public sector",Last month,1.0,19,3,Global Talent: Prestigious Prizes,https://www.gov.uk/guidance/immigration-rules/immigration-rules-appendix-global-talent-prestigious-prizes,manual_section,,2025-11-12,46
Home_Office,Central Government,New powers for police to tackle neighbourhood crime,2025-02-28 11:59:17,2025.0,2.0,February,1.0,Q1.0 2025.0,2025-02,8.0,2-High,Yes,Regulation & Compliance,High Impact,Public Sector,Safety & Security,Active,Government/Public Sector,"New legislative powers empower police to combat neighbourhood crime, addressing antisocial behaviour and enhancing community safety through effective law enforcement.",regulation,"regulation, ai safety, public sector",Last year,257.0,20,3,"In one of the biggest legislative updates to policing for decades, a package of new laws will tackle antisocial behaviour, shop theft and street crime.",https://www.gov.uk/government/news/new-powers-for-police-to-tackle-neighbourhood-crime,news_story,,2025-11-12,9
Home_Office,Central Government,PM reaffirms commitment to UK's world-class tech sector,2017-11-15 11:55:48,2017.0,11.0,November,4.0,Q4.0 2017.0,2017-11,5.0,3-Medium,No,Strategy & Frameworks,Strategic,Technology,Innovation & R&D,Historical,Government/Public Sector,"PM May and Chancellor Hammond hosted a reception to reaffirm commitment to innovation in the tech sector, fostering collaboration and growth.",innovation,"innovation, technology, collaboration",Over 2 years ago,2919.0,21,3,"Prime Minister Theresa May and Chancellor Philip Hammond will host a Downing Street reception for the tech sector, reaffirming government commitment to innovation.",https://www.gov.uk/government/news/pm-reaffirms-commitment-to-uks-world-class-tech-sector,press_release,,2025-11-12,46
Home_Office,Central Government,Global Talent eligible prestigious prize lists,2025-11-11 00:01:00,2025.0,11.0,November,4.0,Q4.0 2025.0,2025-11,7.0,2-High,Yes,Implementation Guidance,High Impact,Other/Mixed,Workforce & Skills,Active,Government/Public Sector,"Prize lists for science and arts achievements qualify applicants for the Global Talent route, enhancing workforce skills and international talent acquisition.",skills,"skills, international competitiveness",Last month,2.0,21,2,Prize lists for achievements in science and the arts that qualify applicants for the Global Talent route.,https://www.gov.uk/government/publications/global-talent-eligible-prize-list,guidance,Guidance,2025-11-12,46
Home_Office,Central Government,Research into the Section 60 stop and search pilot,2023-06-19 11:00:06,2023.0,6.0,June,2.0,Q2.0 2023.0,2023-06,6.0,3-Medium,No,Research & Analysis,Operational,Public Sector,Safety & Security,Active,Government/Public Sector,Research findings from the Section 60 stop and search pilot provide insights into operational effectiveness and public safety measures since 2019.,ai safety,"ai safety, security, public sector",Over 2 years ago,877.0,21,3,These reports detail findings from research into the use of Section 60 (s60) stop and search in a pilot introduced in 2019.,https://www.gov.uk/government/publications/research-into-the-section-60-stop-and-search-pilot,research,Research,2025-11-12,25
Home_Office,Central Government,Investigation launched into potential for bias in algorithmic decision-making in society,2019-03-20 00:00:00,2019.0,3.0,March,1.0,Q1.0 2019.0,2019-03,6.0,3-Medium,No,Research & Analysis,Strategic,Public Sector,Algorithmic Decision-Making,Active,Government/Public Sector,"The Centre for Data Ethics and Innovation will investigate algorithmic bias in crime and justice, partnering with the Race Disparity Unit.",automation,"automation, ethics, governance",Over 2 years ago,2430.0,21,3,World-first Centre for Data Ethics and Innovation will partner with the Cabinet Office’s Race Disparity Unit to explore potential for bias in crime and justice,https://www.gov.uk/government/news/investigation-launched-into-potential-for-bias-in-algorithmic-decision-making-in-society,press_release,,2025-11-12,12
Home_Office,Central Government,Home Secretary to ban Hamas from UK,2021-11-19 13:19:00,2021.0,11.0,November,4.0,Q4.0 2021.0,2021-11,8.0,2-High,Yes,Regulation & Compliance,High Impact,Public Sector,Safety & Security,Active,Government/Public Sector,"The Home Secretary's ban on Hamas aims to enhance public safety and international cooperation against terrorism, requiring immediate enforcement actions.",ai safety,"ai safety, regulation, public sector",Over 2 years ago,1454.0,20,3,This action will support efforts to protect the British public and the international community in the global fight against terrorism.,https://www.gov.uk/government/news/home-secretary-to-ban-hamas-from-uk,press_release,,2025-11-12,46
Home_Office,Central Government,Home Secretary joins forces with big tech to fight AI child sex abuse images,2023-10-30 00:00:00,2023.0,10.0,October,4.0,Q4.0 2023.0,2023-10,7.0,2-High,Yes,Implementation Guidance,Strategic,Technology,Safety & Security,Active,Government/Public Sector,"The Home Secretary's initiative targets AI-generated child sex abuse material, collaborating with tech firms to enhance enforcement and prevention strategies.",ai safety,"ai safety, regulation, innovation",Over 2 years ago,745.0,20,3,"The Home Secretary hosted an event with the Internet Watch Foundation, and committed to clamp down on the spread of AI-generated child sex abuse material.",https://www.gov.uk/government/news/home-secretary-joins-forces-with-big-tech-to-fight-ai-child-sex-abuse-images,news_story,,2025-11-12,44
Home_Office,Central Government,Home Secretary to outline migration vision during US visit,2024-02-26 22:30:01,2024.0,2.0,February,1.0,Q1.0 2024.0,2024-02,6.0,3-Medium,No,International Cooperation,Strategic,Public Sector,General AI Policy,Proposed,Government/Public Sector,Home Secretary urges global migration action during New York speech; no specific deadlines or costs mentioned.,migration,"migration, international cooperation, public sector",1-2 years ago,625.0,16,3,Home Secretary to call on the global community to take collective action on migration in speech in New York.,https://www.gov.uk/government/news/home-secretary-to-outline-migration-vision-during-us-visit,news_story,,2025-11-12,9
Home_Office,Central Government,Security Minister CYBERUK speech,2023-04-20 11:48:35,2023.0,4.0,April,2.0,Q2.0 2023.0,2023-04,7.0,2-High,Yes,Strategy & Frameworks,High Impact,Technology,Safety & Security,Active,Government/Public Sector,Security Minister addresses cyber threats at CYBERUK Conference; emphasizes need for strategic frameworks to enhance national security.,cyber threats,"cyber threats, ai safety, technology",Over 2 years ago,937.0,17,3,The Security Minister Tom Tugendhat delivered a speech at the CYBERUK Conference in Belfast on cyber threats.,https://www.gov.uk/government/speeches/security-minister-cyberuk-speech,speech,,2025-11-12,16
Home_Office,Central Government,Counter-terrorism disruptive powers report 2022,2024-04-03 13:31:08,2024.0,4.0,April,2.0,Q2.0 2024.0,2024-04,8.0,2-High,Yes,Regulation & Compliance,High Impact,Public Sector,Safety & Security,Active,Government/Public Sector,Report details use and oversight of counter-terrorism powers; emphasizes regulatory compliance and transparency in public sector operations.,regulation,"regulation, transparency",1-2 years ago,588.0,17,2,"Information on the use, regulation and oversight of a wide range of disruptive powers.",https://www.gov.uk/government/publications/counter-terrorism-disruptive-powers-report-2022,transparency,Transparency data,2025-11-12,14
Home_Office,Central Government,Multi-million pound funding to protect child abuse victims and track down offenders,2019-09-16 23:00:00,2019.0,9.0,September,3.0,Q3.0 2019.0,2019-09,7.0,2-High,Yes,Funding & Investment,High Impact,Public Sector,Safety & Security,Active,Government/Public Sector,Multi-million pound fund enhances law enforcement's ability to combat child sexual exploitation and abuse. Immediate action required to allocate resources.,funding,"funding, ai safety, public sector",Over 2 years ago,2249.0,20,3,New fund will bolster law enforcement capabilities to tackle child sexual exploitation and abuse.,https://www.gov.uk/government/news/multi-million-pound-funding-to-protect-child-abuse-victims-and-track-down-offenders,news_story,,2025-11-12,38
Home_Office,Central Government,National Crime Agency Annual Report and Accounts: 2023 to 2024,2024-08-09 15:31:56,2024.0,8.0,August,3.0,Q3.0 2024.0,2024-08,6.0,3-Medium,No,Research & Analysis,Strategic,Public Sector,General AI Policy,Active,Government/Public Sector,Annual report outlines NCA's performance and financials for 2023-2024. Review findings to inform future strategic initiatives and resource allocation.,governance,"governance, public sector, analysis",1-2 years ago,460.0,19,3,Annual report and accounts for the NCA for the period covering 1 April 2023 to 31 March 2024.,https://www.gov.uk/government/publications/national-crime-agency-annual-report-and-accounts-2023-to-2024,corporate_report,Corporate report,2025-11-12,32
